rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
MUMRES02DEL02 ,24.0,4.7,19.221315,72.862381,19.241315,72.882381,2022-03-28,sandstorms,high,1,snack,scooter,1.0,no,urban,22,MUM,28,3,monday,0,10.0,12.0,morning,3.0585736588579726,short
GOARES02DEL03 ,30.0,4.8,15.585658,73.743606,15.675658,73.833606,2022-02-18,windy,medium,2,drinks,motorcycle,1.0,no,metropolitian,30,GOA,18,2,friday,0,15.0,18.0,evening,13.893571826472357,long
MYSRES05DEL01 ,,,12.323978,76.627961,12.433978,76.737961,2022-04-06,fog,jam,1,meal,motorcycle,1.0,no,urban,41,MYS,6,4,wednesday,0,,,,17.097972861362276,very_long
RANCHIRES04DEL02 ,26.0,4.6,23.359033,85.325347,23.439033,85.405347,2022-04-06,cloudy,low,0,snack,motorcycle,1.0,no,,22,RANCHI,6,4,wednesday,0,10.0,22.0,night,12.074063090452917,long
KOCRES01DEL01 ,38.0,4.1,9.979363,76.285001,9.989363,76.295001,2022-02-11,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,26,KOC,11,2,friday,0,15.0,8.0,morning,1.560671234748265,short
JAPRES04DEL02 ,37.0,4.6,26.902328,75.794257,26.952328,75.844257,2022-03-13,sunny,medium,2,drinks,electric_scooter,1.0,no,metropolitian,19,JAP,13,3,sunday,1,10.0,18.0,evening,7.44864451602914,medium
INDORES07DEL02 ,24.0,4.2,22.722634,75.886959,22.802634,75.966959,2022-04-06,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,39,INDO,6,4,wednesday,0,5.0,19.0,evening,12.100287598006089,long
JAPRES19DEL02 ,38.0,4.8,26.913726,75.75282,26.963726,75.80282,2022-03-01,fog,jam,2,snack,motorcycle,2.0,no,metropolitian,36,JAP,1,3,tuesday,0,10.0,21.0,night,7.448311138215936,medium
SURRES04DEL02 ,32.0,4.8,21.173493,72.801953,21.303493,72.931953,2022-03-08,windy,low,0,snack,motorcycle,1.0,no,metropolitian,26,SUR,8,3,tuesday,0,15.0,23.0,night,19.76089839940378,very_long
MUMRES11DEL01 ,20.0,4.6,18.994237,72.825553,19.004237,72.835553,2022-03-30,stormy,high,2,snack,electric_scooter,1.0,no,metropolitian,25,MUM,30,3,wednesday,0,5.0,12.0,morning,1.5302997807730145,short
INDORES15DEL01 ,34.0,3.3,22.760072,75.892574,22.870072,76.002574,2022-03-10,sunny,low,0,meal,motorcycle,1.0,no,metropolitian,34,INDO,10,3,thursday,0,5.0,23.0,night,16.63495545420892,very_long
CHENRES12DEL03 ,32.0,4.5,12.972793,80.249982,13.062793,80.339982,2022-03-02,stormy,low,0,snack,motorcycle,0.0,no,metropolitian,24,CHEN,2,3,wednesday,0,15.0,22.0,night,13.972123977178622,long
MYSRES05DEL01 ,38.0,4.4,12.323978,76.627961,12.333978,76.637961,2022-03-03,stormy,low,0,drinks,motorcycle,0.0,no,metropolitian,25,MYS,3,3,thursday,0,10.0,10.0,morning,1.5545063790428728,short
HYDRES13DEL02 ,20.0,4.8,17.431477,78.40035,17.481477,78.45035,2022-03-05,stormy,low,2,buffet,scooter,0.0,no,metropolitian,17,HYD,5,3,saturday,1,5.0,22.0,night,7.683744768651734,medium
MUMRES12DEL03 ,25.0,4.5,19.207222,72.972281,19.297222,73.062281,2022-03-20,fog,jam,1,meal,scooter,1.0,no,urban,30,MUM,20,3,sunday,1,5.0,19.0,evening,13.762754362295334,long
MYSRES02DEL01 ,37.0,5.0,12.304569,76.643622,12.414569,76.753622,2022-03-31,sunny,medium,2,snack,scooter,0.0,no,metropolitian,24,MYS,31,3,thursday,0,10.0,17.0,afternoon,17.098593053938863,very_long
AGRRES14DEL03 ,37.0,4.7,27.16185,78.040165,27.22185,78.100165,2022-02-17,fog,jam,2,meal,scooter,1.0,no,metropolitian,32,AGR,17,2,thursday,0,10.0,21.0,night,8.92905449527407,medium
PUNERES19DEL02 ,39.0,4.2,18.563934,73.915367,18.693935,74.045367,2022-03-02,sunny,medium,0,meal,motorcycle,2.0,no,urban,36,PUNE,2,3,wednesday,0,15.0,18.0,evening,19.914686965545187,very_long
BANGRES09DEL03 ,27.0,4.8,12.934179,77.615797,12.964179,77.645797,2022-03-13,fog,low,1,snack,scooter,1.0,no,metropolitian,18,BANG,13,3,sunday,1,10.0,23.0,night,4.658001279265391,short
JAPRES18DEL02 ,32.0,5.0,26.913987,75.752891,26.963987,75.802891,2022-04-01,cloudy,medium,2,meal,scooter,1.0,no,metropolitian,15,JAP,1,4,friday,0,10.0,17.0,afternoon,7.448303502970493,medium
GOARES15DEL02 ,24.0,4.6,15.51315,73.78346,15.59315,73.86346,2022-02-16,stormy,low,0,drinks,motorcycle,1.0,no,metropolitian,22,GOA,16,2,wednesday,0,15.0,22.0,night,12.352085635517101,long
GOARES010DEL01 ,20.0,4.6,15.546594,73.760431,15.616594,73.830431,2022-02-18,sandstorms,low,1,snack,motorcycle,1.0,no,metropolitian,19,GOA,18,2,friday,0,15.0,23.0,night,10.807355603128329,long
HYDRES12DEL03 ,21.0,4.7,17.429585,78.392621,17.519585,78.482621,2022-03-25,stormy,medium,2,drinks,scooter,1.0,no,metropolitian,16,HYD,25,3,friday,0,5.0,17.0,afternoon,13.830084721845328,long
SURRES14DEL03 ,31.0,4.9,21.157729,72.768726,21.217729,72.828726,2022-04-05,cloudy,low,0,meal,motorcycle,1.0,no,metropolitian,23,SUR,5,4,tuesday,0,10.0,22.0,night,9.121874253616898,medium
PUNERES13DEL03 ,22.0,4.5,18.56245,73.916619,18.62245,73.976619,2022-03-09,stormy,jam,1,snack,scooter,0.0,no,metropolitian,13,PUNE,9,3,wednesday,0,5.0,21.0,night,9.192290417405088,medium
BANGRES12DEL03 ,,,12.939496,77.625999,12.999496,77.685999,2022-03-05,sandstorms,jam,0,buffet,motorcycle,1.0,no,metropolitian,48,BANG,5,3,saturday,1,,,,9.31563208704705,medium
LUDHRES12DEL02 ,33.0,5.0,30.893244,75.821817,31.023244,75.951817,2022-02-16,sunny,low,0,buffet,motorcycle,1.0,no,metropolitian,25,LUDH,16,2,wednesday,0,10.0,22.0,night,19.04256304289831,very_long
MUMRES05DEL02 ,26.0,4.6,18.927584,72.832585,18.947584,72.852585,2022-03-28,sunny,low,0,meal,motorcycle,0.0,no,metropolitian,19,MUM,28,3,monday,0,15.0,8.0,morning,3.0611340136861775,short
COIMBRES12DEL01 ,39.0,4.8,11.000762,76.981876,11.070762,77.051876,2022-04-02,fog,low,1,snack,motorcycle,,no,metropolitian,30,COIMB,2,4,saturday,1,5.0,23.0,night,10.906432552887628,long
MYSRES02DEL01 ,31.0,4.8,12.304569,76.643622,12.344569,76.683622,2022-03-13,sunny,medium,1,snack,motorcycle,1.0,no,metropolitian,21,MYS,13,3,sunday,1,5.0,16.0,afternoon,6.218076509100711,medium
COIMBRES08DEL01 ,32.0,4.7,11.001852,76.976268,11.011852,76.986268,2022-03-11,fog,low,0,drinks,motorcycle,1.0,no,metropolitian,26,COIMB,11,3,friday,0,15.0,8.0,morning,1.5581369822072066,short
VADRES05DEL02 ,22.0,4.9,22.310526,73.170937,22.360526,73.220937,2022-03-15,sandstorms,jam,2,drinks,motorcycle,0.0,no,metropolitian,25,VAD,15,3,tuesday,0,5.0,21.0,night,7.573462889023675,medium
GOARES04DEL02 ,21.0,5.0,15.5696,73.742294,15.6496,73.822294,2022-02-18,cloudy,low,1,buffet,scooter,1.0,no,metropolitian,22,GOA,18,2,friday,0,10.0,23.0,night,12.350452449574242,long
RANCHIRES15DEL01 ,29.0,4.9,23.369746,85.33982,23.379746,85.34982,2022-03-09,windy,low,2,drinks,electric_scooter,0.0,no,metropolitian,14,RANCHI,9,3,wednesday,0,15.0,9.0,morning,1.5093844931452696,short
SURRES07DEL03 ,37.0,4.0,21.170798,72.790489,21.260798,72.880489,2022-03-29,cloudy,jam,1,snack,motorcycle,1.0,no,metropolitian,38,SUR,29,3,tuesday,0,10.0,21.0,night,13.68160171925017,long
JAPRES12DEL03 ,36.0,4.2,26.902908,75.792934,26.992908,75.882934,2022-03-04,fog,medium,2,meal,scooter,1.0,no,metropolitian,42,JAP,4,3,friday,0,15.0,17.0,afternoon,13.40647565433019,long
SURRES03DEL03 ,24.0,4.7,21.186884,72.793616,21.216884,72.823616,2022-03-07,sunny,low,1,buffet,scooter,0.0,no,metropolitian,16,SUR,7,3,monday,0,15.0,23.0,night,4.560734055769101,short
CHENRES17DEL02 ,28.0,4.5,13.045479,80.23311,13.175479,80.36311,2022-03-29,cloudy,low,1,buffet,motorcycle,1.0,no,metropolitian,25,CHEN,29,3,tuesday,0,10.0,22.0,night,20.178267239099554,very_long
INDORES13DEL03 ,30.0,4.9,22.745049,75.892471,22.775049,75.922471,2022-03-26,sunny,jam,0,snack,motorcycle,1.0,no,metropolitian,25,INDO,26,3,saturday,1,5.0,21.0,night,4.537647566708254,short
INDORES13DEL01 ,22.0,5.0,22.745049,75.892471,22.855049,76.002471,2022-03-08,fog,jam,2,drinks,scooter,1.0,no,metropolitian,33,INDO,8,3,tuesday,0,15.0,19.0,evening,16.63579806090435,very_long
LUDHRES06DEL03 ,34.0,4.5,30.895204,75.822103,30.925204,75.852103,2022-02-11,fog,medium,1,meal,motorcycle,0.0,no,metropolitian,16,LUDH,11,2,friday,0,10.0,18.0,evening,4.395374599206111,short
BANGRES04DEL01 ,28.0,4.7,12.98041,77.640489,13.09041,77.750489,2022-03-04,windy,jam,1,drinks,motorcycle,1.0,no,metropolitian,24,BANG,4,3,friday,0,5.0,19.0,evening,17.07644834661623,very_long
CHENRES11DEL02 ,36.0,4.9,13.064181,80.236442,13.084181,80.256442,2022-03-07,sandstorms,low,2,drinks,scooter,1.0,no,urban,23,CHEN,7,3,monday,0,5.0,9.0,morning,3.1045718665451782,short
GOARES20DEL01 ,20.0,4.6,,,,,2022-02-14,windy,medium,0,meal,motorcycle,0.0,no,metropolitian,21,GOA,14,2,monday,0,10.0,18.0,evening,,
COIMBRES15DEL02 ,23.0,4.3,11.006686,76.951736,11.026686,76.971736,2022-03-24,sandstorms,low,0,snack,motorcycle,1.0,no,metropolitian,23,COIMB,24,3,thursday,0,15.0,10.0,morning,3.1162228846223834,short
SURRES01DEL03 ,27.0,5.0,21.186438,72.794115,21.276438,72.884115,2022-03-18,cloudy,medium,1,snack,scooter,1.0,no,metropolitian,38,SUR,18,3,friday,0,10.0,17.0,afternoon,13.680927409309072,long
BANGRES17DEL01 ,27.0,4.6,12.972532,77.608179,13.042532,77.678179,2022-03-10,stormy,low,2,snack,scooter,1.0,no,metropolitian,16,BANG,10,3,thursday,0,10.0,0.0,,10.86742683448048,long
MUMRES010DEL01 ,33.0,4.7,19.003517,72.82765,19.013517,72.83765,2022-04-03,windy,high,2,buffet,scooter,1.0,no,urban,30,MUM,3,4,sunday,1,5.0,11.0,morning,1.5302594894332384,short
VADRES14DEL03 ,24.0,4.5,22.311603,73.165012,22.401603,73.255012,2022-04-04,fog,jam,0,snack,motorcycle,2.0,yes,metropolitian,49,VAD,4,4,monday,0,15.0,20.0,evening,13.631282080461874,long
CHENRES16DEL01 ,25.0,4.9,13.049645,80.242268,13.159645,80.352268,2022-03-29,fog,low,2,drinks,scooter,1.0,no,metropolitian,23,CHEN,29,3,tuesday,0,15.0,23.0,night,17.074116110019787,very_long
LUDHRES18DEL01 ,28.0,4.8,30.890184,75.829615,30.900184,75.839615,2022-02-13,sunny,low,2,drinks,scooter,1.0,no,metropolitian,15,LUDH,13,2,sunday,1,15.0,9.0,morning,1.4652223678913632,short
PUNERES11DEL02 ,29.0,4.2,18.533811,73.899315,18.583811,73.949315,2022-03-26,sandstorms,jam,0,meal,motorcycle,2.0,no,metropolitian,38,PUNE,26,3,saturday,1,5.0,21.0,night,7.660957436559021,medium
RANCHIRES15DEL01 ,34.0,4.5,23.369746,85.33982,23.379746,85.34982,2022-03-28,sandstorms,low,0,drinks,motorcycle,0.0,no,urban,24,RANCHI,28,3,monday,0,15.0,9.0,morning,1.5093844931452696,short
RANCHIRES16DEL02 ,26.0,4.7,23.371292,85.327872,23.451292,85.407872,2022-03-14,sunny,jam,2,snack,scooter,0.0,no,metropolitian,10,RANCHI,14,3,monday,0,5.0,20.0,evening,12.073551890748645,long
JAPRES19DEL03 ,31.0,4.4,26.913726,75.75282,27.053726,75.89282,2022-03-18,fog,medium,2,drinks,electric_scooter,0.0,no,metropolitian,37,JAP,18,3,friday,0,5.0,18.0,evening,20.85157880964364,very_long
JAPRES13DEL03 ,29.0,4.6,26.846156,75.8023,26.936156,75.8923,2022-04-06,cloudy,jam,1,buffet,motorcycle,2.0,no,metropolitian,35,JAP,6,4,wednesday,0,10.0,20.0,evening,13.409462339213027,long
CHENRES04DEL03 ,31.0,5.0,13.02978,80.208812,13.08978,80.268812,2022-03-26,cloudy,jam,0,snack,motorcycle,2.0,no,metropolitian,32,CHEN,26,3,saturday,1,10.0,21.0,night,9.31397992220267,medium
PUNERES05DEL02 ,35.0,4.8,18.543626,73.905101,18.623626,73.985101,2022-03-02,stormy,jam,0,meal,motorcycle,1.0,yes,metropolitian,47,PUNE,2,3,wednesday,0,5.0,21.0,night,12.256687342592269,long
RANCHIRES07DEL01 ,23.0,4.5,23.359407,85.325055,23.369407,85.335055,2022-04-05,sunny,low,0,meal,motorcycle,0.0,no,urban,17,RANCHI,5,4,tuesday,0,15.0,9.0,morning,1.5094383155993516,short
COIMBRES08DEL01 ,27.0,4.5,11.001852,76.976268,11.041852,77.016268,2022-03-28,fog,medium,0,meal,motorcycle,1.0,no,metropolitian,25,COIMB,28,3,monday,0,15.0,16.0,afternoon,6.2323920207909005,medium
JAPRES03DEL02 ,34.0,4.8,26.913483,75.803139,26.933483,75.823139,2022-03-17,stormy,low,2,meal,scooter,1.0,no,urban,25,JAP,17,3,thursday,0,5.0,10.0,morning,2.979502850576494,short
HYDRES13DEL03 ,31.0,4.8,17.431477,78.40035,17.521477,78.49035,2022-03-16,cloudy,low,0,buffet,motorcycle,0.0,no,metropolitian,38,HYD,16,3,wednesday,0,5.0,23.0,night,13.830016226508704,long
MUMRES06DEL03 ,35.0,4.7,19.055831,72.833984,19.145831,72.923984,2022-03-16,cloudy,jam,1,drinks,motorcycle,1.0,no,urban,45,MUM,16,3,wednesday,0,15.0,21.0,night,13.768718508386595,long
RANCHIRES16DEL01 ,36.0,4.2,23.371292,85.327872,23.481292,85.437872,2022-03-18,cloudy,low,2,buffet,electric_scooter,0.0,no,metropolitian,33,RANCHI,18,3,friday,0,10.0,22.0,night,16.600272418856072,very_long
SURRES12DEL02 ,25.0,4.2,21.183434,72.814492,21.233434,72.864492,2022-03-09,fog,jam,2,drinks,motorcycle,2.0,no,metropolitian,34,SUR,9,3,wednesday,0,5.0,20.0,evening,7.601066543768378,medium
COIMBRES15DEL01 ,33.0,3.7,11.006686,76.951736,11.076686,77.021736,2022-03-23,windy,medium,2,drinks,electric_scooter,1.0,no,metropolitian,31,COIMB,23,3,wednesday,0,15.0,17.0,afternoon,10.906324615073057,long
RANCHIRES07DEL02 ,20.0,3.7,23.359407,85.325055,23.379407,85.345055,2022-03-26,sunny,high,0,buffet,motorcycle,3.0,no,metropolitian,46,RANCHI,26,3,saturday,1,15.0,11.0,morning,3.0188245695177898,short
RANCHIRES12DEL01 ,33.0,4.6,,,,,2022-03-31,fog,medium,1,buffet,motorcycle,1.0,no,metropolitian,37,RANCHI,31,3,thursday,0,5.0,18.0,evening,,
VADRES14DEL02 ,34.0,4.7,22.311603,73.165012,22.441603,73.295012,2022-03-12,sunny,low,0,snack,motorcycle,1.0,no,urban,22,VAD,12,3,saturday,1,5.0,22.0,night,19.688324335752394,very_long
HYDRES010DEL01 ,29.0,4.7,17.428294,78.404423,17.498294,78.474423,2022-03-27,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,24,HYD,27,3,sunday,1,10.0,23.0,night,10.757050667280428,long
CHENRES14DEL02 ,25.0,4.8,13.026279,80.174568,13.156279,80.304568,2022-03-29,windy,medium,2,snack,electric_scooter,0.0,no,metropolitian,21,CHEN,29,3,tuesday,0,15.0,18.0,evening,20.17903332454877,very_long
SURRES20DEL02 ,35.0,4.7,21.15276,72.778059,21.28276,72.908059,2022-03-06,stormy,low,0,meal,motorcycle,0.0,no,metropolitian,23,SUR,6,3,sunday,1,10.0,22.0,night,19.76218981785925,very_long
SURRES13DEL01 ,24.0,4.6,21.170096,72.789122,21.280096,72.899122,2022-03-16,sandstorms,low,0,buffet,motorcycle,0.0,no,urban,21,SUR,16,3,wednesday,0,15.0,22.0,night,16.72146713385881,very_long
ALHRES09DEL03 ,32.0,4.8,,,,,2022-02-15,sunny,jam,0,meal,motorcycle,1.0,no,metropolitian,29,ALH,15,2,tuesday,0,15.0,20.0,evening,,
CHENRES19DEL02 ,,,12.986047,80.218114,13.116047,80.348114,2022-03-10,sunny,medium,2,drinks,scooter,1.0,no,metropolitian,19,CHEN,10,3,thursday,0,,,,20.180635114114715,very_long
ALHRES17DEL01 ,30.0,3.7,25.45235,81.841889,25.52235,81.911889,2022-02-12,cloudy,low,2,meal,scooter,0.0,no,metropolitian,33,ALH,12,2,saturday,1,10.0,23.0,night,10.485790436289504,long
JAPRES09DEL02 ,29.0,4.3,26.911378,75.789034,27.041378,75.919034,2022-03-18,windy,jam,0,meal,motorcycle,0.0,no,metropolitian,35,JAP,18,3,friday,0,15.0,21.0,night,19.362740471251666,very_long
BANGRES15DEL01 ,34.0,4.7,12.975377,77.696664,13.085377,77.806664,2022-03-18,cloudy,jam,0,meal,motorcycle,0.0,no,metropolitian,43,BANG,18,3,friday,0,5.0,21.0,night,17.07661742698135,very_long
MUMRES02DEL02 ,27.0,4.5,19.221315,72.862381,19.271315,72.912381,2022-03-01,sandstorms,medium,0,buffet,motorcycle,1.0,no,urban,26,MUM,1,3,tuesday,0,10.0,18.0,evening,7.6461047483215205,medium
RANCHIRES19DEL03 ,21.0,4.6,23.333017,85.3172,23.363017,85.3472,2022-04-03,stormy,jam,2,buffet,scooter,1.0,no,metropolitian,20,RANCHI,3,4,sunday,1,5.0,21.0,night,4.528570754218756,short
VADRES05DEL02 ,33.0,4.8,22.310526,73.170937,22.360526,73.220937,2022-03-09,fog,medium,0,meal,motorcycle,1.0,no,metropolitian,34,VAD,9,3,wednesday,0,10.0,17.0,afternoon,7.573462889023675,medium
COIMBRES04DEL01 ,33.0,4.1,11.024839,77.007003,11.064839,77.047003,2022-03-05,fog,high,1,drinks,motorcycle,2.0,no,metropolitian,39,COIMB,5,3,saturday,1,15.0,13.0,afternoon,6.232152800668749,medium
MYSRES13DEL03 ,,,12.310972,76.659264,12.340972,76.689264,2022-04-05,fog,medium,2,meal,scooter,1.0,no,metropolitian,16,MYS,5,4,tuesday,0,,,,4.663545220952834,short
INDORES18DEL02 ,21.0,4.6,22.753839,75.897429,22.803839,75.947429,2022-03-26,windy,low,1,meal,scooter,0.0,no,metropolitian,13,INDO,26,3,saturday,1,5.0,22.0,night,7.562267471532845,medium
GOARES11DEL02 ,,,15.544419,73.755736,15.564419,73.775736,2022-02-17,stormy,low,0,snack,motorcycle,1.0,no,urban,29,GOA,17,2,thursday,0,,,,3.088012393206182,short
JAPRES12DEL03 ,29.0,4.9,26.902908,75.792934,26.932908,75.822934,2022-03-15,fog,jam,2,meal,scooter,0.0,no,metropolitian,30,JAP,15,3,tuesday,0,5.0,19.0,evening,4.469352052738077,short
CHENRES09DEL01 ,32.0,4.8,13.044694,80.26147,13.114694,80.33147,2022-03-16,fog,medium,2,buffet,scooter,1.0,no,metropolitian,39,CHEN,16,3,wednesday,0,15.0,17.0,afternoon,10.865882927764757,long
JAPRES11DEL02 ,31.0,4.6,26.90294,75.793007,26.95294,75.843007,2022-03-07,windy,medium,1,drinks,motorcycle,0.0,no,metropolitian,25,JAP,7,3,monday,0,15.0,17.0,afternoon,7.448626618603313,medium
CHENRES12DEL02 ,29.0,4.9,12.972793,80.249982,12.992793,80.269982,2022-03-05,fog,low,0,drinks,motorcycle,1.0,no,urban,18,CHEN,5,3,saturday,1,15.0,10.0,morning,3.1051298892163754,short
HYDRES03DEL01 ,29.0,4.6,17.422819,78.449578,17.492819,78.519578,2022-03-06,sunny,medium,1,snack,scooter,1.0,no,urban,14,HYD,6,3,sunday,1,5.0,18.0,evening,10.757204708670502,long
SURRES19DEL02 ,26.0,4.8,21.149669,72.772629,21.229669,72.852629,2022-03-29,stormy,low,2,buffet,electric_scooter,1.0,no,metropolitian,16,SUR,29,3,tuesday,0,5.0,23.0,night,12.162424445777306,long
RANCHIRES14DEL02 ,35.0,4.6,,,,,2022-03-12,sandstorms,jam,0,buffet,motorcycle,1.0,yes,metropolitian,47,RANCHI,12,3,saturday,1,15.0,20.0,evening,,
INDORES08DEL02 ,39.0,4.8,22.725748,75.898497,22.775748,75.948497,2022-03-19,stormy,low,2,drinks,scooter,1.0,no,metropolitian,26,INDO,19,3,saturday,1,10.0,22.0,night,7.562982485200135,medium
MUMRES08DEL02 ,22.0,4.9,19.065838,72.832658,19.145838,72.912658,2022-03-12,stormy,low,0,buffet,motorcycle,0.0,no,urban,20,MUM,12,3,saturday,1,10.0,23.0,night,12.238686345324815,long
HYDRES06DEL01 ,,,17.455894,78.375467,17.495894,78.415467,2022-03-11,cloudy,medium,0,snack,motorcycle,1.0,no,urban,25,HYD,11,3,friday,0,,,,6.146683594473334,medium
RANCHIRES12DEL01 ,38.0,4.8,,,,,2022-03-23,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,26,RANCHI,23,3,wednesday,0,5.0,23.0,night,,
CHENRES15DEL03 ,32.0,4.6,13.026286,80.275235,13.056286,80.305235,2022-04-01,stormy,low,1,meal,motorcycle,0.0,no,metropolitian,20,CHEN,1,4,friday,0,15.0,23.0,night,4.657159718107683,short
BANGRES08DEL02 ,39.0,4.6,12.906229,77.596791,12.956229,77.646791,2022-03-15,sunny,jam,0,snack,motorcycle,1.0,no,urban,20,BANG,15,3,tuesday,0,10.0,20.0,evening,7.763607607839511,medium
PUNERES08DEL03 ,26.0,4.6,18.53408,73.89852,18.62408,73.98852,2022-04-04,stormy,low,1,drinks,motorcycle,1.0,no,metropolitian,18,PUNE,4,4,monday,0,15.0,22.0,night,13.788947117364545,long
COIMBRES05DEL03 ,32.0,4.8,11.022169,76.999594,11.052169,77.029594,2022-03-07,sunny,jam,2,buffet,electric_scooter,0.0,no,urban,19,COIMB,7,3,monday,0,5.0,20.0,evening,4.674174529063472,short
COIMBRES18DEL02 ,23.0,4.6,11.02091,76.940432,11.07091,76.990432,2022-03-24,windy,medium,2,meal,motorcycle,1.0,no,metropolitian,23,COIMB,24,3,thursday,0,10.0,18.0,evening,7.790177003822013,medium
RANCHIRES02DEL02 ,36.0,4.7,,,,,2022-04-01,stormy,jam,2,buffet,electric_scooter,0.0,no,metropolitian,29,RANCHI,1,4,friday,0,10.0,22.0,night,,
PUNERES11DEL01 ,29.0,4.6,18.533811,73.899315,18.573811,73.939315,2022-03-09,cloudy,high,1,buffet,motorcycle,1.0,no,metropolitian,23,PUNE,9,3,wednesday,0,5.0,14.0,afternoon,6.128850978538233,medium
MUMRES11DEL01 ,33.0,4.6,18.994237,72.825553,19.104237,72.935553,2022-04-04,sandstorms,low,2,buffet,scooter,0.0,no,metropolitian,24,MUM,4,4,monday,0,15.0,23.0,night,16.830905551931956,very_long
KOCRES20DEL03 ,21.0,5.0,9.979186,76.317361,10.039186,76.377361,2022-02-17,stormy,jam,2,meal,scooter,0.0,no,metropolitian,21,KOC,17,2,thursday,0,5.0,20.0,evening,9.36367510199373,medium
CHENRES16DEL01 ,30.0,4.6,13.049645,80.242268,13.089645,80.282268,2022-04-05,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,37,CHEN,5,4,tuesday,0,15.0,15.0,afternoon,6.20919924806096,medium
COIMBRES16DEL03 ,38.0,4.8,11.010375,76.95295,11.040375,76.98295,2022-04-01,fog,low,1,buffet,motorcycle,1.0,no,metropolitian,19,COIMB,1,4,friday,0,10.0,22.0,night,4.674266565274251,short
CHENRES08DEL03 ,36.0,4.7,13.022394,80.242439,13.082394,80.302439,2022-03-19,fog,medium,2,buffet,electric_scooter,1.0,no,metropolitian,17,CHEN,19,3,saturday,1,10.0,18.0,evening,9.314115494737472,medium
SURRES01DEL02 ,28.0,4.6,21.186438,72.794115,21.206438,72.814115,2022-03-05,stormy,high,0,buffet,motorcycle,0.0,no,metropolitian,33,SUR,5,3,saturday,1,10.0,11.0,morning,3.0405415100027917,short
AURGRES15DEL02 ,30.0,4.6,19.878028,75.317475,19.898028,75.337475,2022-02-13,sunny,high,1,drinks,scooter,1.0,no,metropolitian,19,AURG,13,2,sunday,1,15.0,12.0,morning,3.0527213573338328,short
VADRES01DEL02 ,35.0,4.4,22.307898,73.167788,22.357898,73.217788,2022-03-19,cloudy,jam,1,snack,motorcycle,2.0,no,metropolitian,36,VAD,19,3,saturday,1,5.0,21.0,night,7.5735286916855555,medium
INDORES010DEL01 ,32.0,4.9,22.75004,75.902847,22.86004,76.012847,2022-03-04,sandstorms,jam,1,buffet,scooter,1.0,no,metropolitian,29,INDO,4,3,friday,0,15.0,21.0,night,16.635518179509837,very_long
JAPRES15DEL01 ,20.0,4.7,26.891191,75.802083,27.001191,75.912083,2022-03-08,fog,jam,1,buffet,motorcycle,2.0,no,metropolitian,36,JAP,8,3,tuesday,0,10.0,21.0,night,16.385802266862793,very_long
BANGRES02DEL03 ,35.0,4.6,12.970221,77.645396,13.060221,77.735396,2022-04-02,stormy,low,2,snack,electric_scooter,0.0,no,urban,15,BANG,2,4,saturday,1,10.0,22.0,night,13.972194586930332,long
BANGRES07DEL02 ,39.0,4.0,12.978453,77.643685,13.108453,77.773685,2022-04-06,fog,medium,2,drinks,scooter,2.0,no,,39,BANG,6,4,wednesday,0,10.0,17.0,afternoon,20.18093693173923,very_long
MUMRES11DEL02 ,25.0,4.8,18.994237,72.825553,19.074237,72.905553,2022-03-20,cloudy,jam,2,snack,motorcycle,1.0,no,metropolitian,30,MUM,20,3,sunday,1,5.0,20.0,evening,12.241181140730713,long
MUMRES06DEL01 ,37.0,4.7,19.055831,72.833984,19.065831,72.843984,2022-03-09,sandstorms,low,1,snack,scooter,1.0,no,metropolitian,23,MUM,9,3,wednesday,0,10.0,10.0,morning,1.5300320235211002,short
VADRES12DEL03 ,,,,,,,2022-03-01,sandstorms,jam,1,buffet,motorcycle,1.0,no,metropolitian,22,VAD,1,3,tuesday,0,,,,,
INDORES07DEL03 ,33.0,3.9,22.722634,75.886959,22.812634,75.976959,2022-03-20,windy,jam,1,buffet,scooter,1.0,no,metropolitian,32,INDO,20,3,sunday,1,15.0,22.0,night,13.612594236925657,long
CHENRES08DEL02 ,35.0,4.8,13.022394,80.242439,13.152394,80.372439,2022-03-04,windy,jam,1,snack,scooter,1.0,no,metropolitian,27,CHEN,4,3,friday,0,5.0,20.0,evening,20.17918820668875,very_long
SURRES17DEL01 ,27.0,4.9,21.149569,72.772697,21.189569,72.812697,2022-03-26,cloudy,high,1,drinks,scooter,1.0,no,metropolitian,27,SUR,26,3,saturday,1,15.0,13.0,afternoon,6.081596950437154,medium
MYSRES20DEL03 ,36.0,4.6,12.337978,76.616792,12.397978,76.676792,2022-03-19,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,36,MYS,19,3,saturday,1,5.0,17.0,afternoon,9.326359385740641,medium
